prediction,actual,error,mse
3.5759261374850295,3.0,(0.5759261374850295, 0.33169091583842514)
4.525642198938282,5.0,(0.47435780106171777, 0.2250153234281082)
2.9823273787699365,3.0,(0.017672621230063523, 0.00031232154114129194)
3.7794590075407832,4.0,(0.22054099245921677, 0.04863832935489631)
4.465274058444863,5.0,(0.5347259415551369, 0.28593183257202764)
3.7526859752560586,5.0,(1.2473140247439414, 1.5557922763229295)
5.0,5.0,(0.0, 0.0)
4.605066268561405,3.0,(1.605066268561405, 2.5762377264736323)
4.4,4.0,(0.40000000000000036, 0.16000000000000028)
3.4,1.0,(2.4, 5.76)
4.4,5.0,(0.5999999999999996, 0.3599999999999996)
3.1668871252204585,1.0,(2.1668871252204585, 4.6953998134461825)
2.7292203798481594,4.0,(1.2707796201518406, 1.6148808429932564)
2.6,2.0,(0.6000000000000001, 0.3600000000000001)
2.707792207792208,4.0,(1.2922077922077921, 1.6698009782425365)
4.2,4.0,(0.20000000000000018, 0.04000000000000007)
3.888888888888889,3.0,(0.8888888888888888, 0.7901234567901234)
2.8178353658536586,4.0,(1.1821646341463414, 1.3975132222263533)
5.038738535820388,5.0,(0.03873853582038844, 0.0015006741575075183)
4.7361569981533975,4.0,(0.7361569981533975, 0.5419271259302213)
3.1,4.0,(0.8999999999999999, 0.8099999999999998)
5.0,4.0,(1.0, 1.0)
4.803263639079809,5.0,(0.1967363609201911, 0.03870519570811969)
5.745015797389938,4.0,(1.7450157973899376, 3.04508013314044)
2.2222222222222223,4.0,(1.7777777777777777, 3.1604938271604937)
5.0,5.0,(0.0, 0.0)
4.535699931374108,5.0,(0.46430006862589224, 0.21557455372600823)
4.25536455973791,5.0,(0.7446354402620896, 0.5544819388943161)
3.4962962962962965,5.0,(1.5037037037037035, 2.2611248285322354)
3.614887507522005,4.0,(0.38511249247799517, 0.1483116318626139)
2.382458733145657,2.0,(0.3824587331456568, 0.14627468255938073)
4.009292948629017,5.0,(0.9907070513709826, 0.9815004616361868)
2.75,3.0,(0.25, 0.0625)
3.553104572946706,5.0,(1.446895427053294, 2.0935063768277344)
4.156025282826416,5.0,(0.8439747171735839, 0.7122933232282309)
4.900686498855835,5.0,(0.09931350114416482, 0.009863171509512027)
3.8,2.0,(1.7999999999999998, 3.2399999999999993)
3.2883019824211854,2.0,(1.2883019824211854, 1.6597219979103564)
1.1191004149717556,1.0,(0.11910041497175561, 0.014184908846444388)
4.0,4.0,(0.0, 0.0)
2.781916796392372,1.0,(1.7819167963923719, 3.175227469265254)
4.662087441376311,5.0,(0.33791255862368885, 0.11418489727560796)
2.0,2.0,(0.0, 0.0)
5.185567010309278,5.0,(0.1855670103092777, 0.034435115315123575)
